"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1405888480954232832","https://twitter.com/saskvaccine/status/1405888480954232832","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 45 years and older, or anyone who received their first dose before May 1, 2021

#sk #sask #GetVaccinatedSK 06/18 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-18 14:01 +0000","182.0","6.0","0.03296703296703297","0.0","0.0","0.0","1.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1405526116610105376","https://twitter.com/saskvaccine/status/1405526116610105376","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 45 years and older, or anyone who received their first dose before May 1, 2021

#sk #sask #GetVaccinatedSK 06/17 08:01 AM CST https://t.co/ujWWhpzO3i","2021-06-17 14:01 +0000","159.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1405163695903285259","https://twitter.com/saskvaccine/status/1405163695903285259","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 50 years and older, or anyone who received their first dose before April 15, 2021

#sk #sask #GetVaccinatedSK 06/16 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-16 14:01 +0000","130.0","2.0","0.015384615384615385","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1404801445006876684","https://twitter.com/saskvaccine/status/1404801445006876684","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 50 years and older, or anyone who received their first dose before April 15, 2021

#sk #sask #GetVaccinatedSK 06/15 08:02 AM CST https://t.co/ujWWhpRprS","2021-06-15 14:02 +0000","154.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1404442845755461640","https://twitter.com/saskvaccine/status/1404442845755461640","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 50 years and older, or anyone who received their first dose before April 15, 2021

#sk #sask #GetVaccinatedSK 06/14 08:17 AM CST https://t.co/ujWWhpRprS","2021-06-14 14:17 +0000","183.0","5.0","0.0273224043715847","0.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1404439012052549637","https://twitter.com/saskvaccine/status/1404439012052549637","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 55 years and older, or anyone who received their first dose before April 7, 2021

#sk #sask #GetVaccinatedSK 06/14 08:02 AM CST https://t.co/ujWWhpRprS","2021-06-14 14:02 +0000","165.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1404076631283617794","https://twitter.com/saskvaccine/status/1404076631283617794","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 55 years and older, or anyone who received their first dose before April 7, 2021

#sk #sask #GetVaccinatedSK 06/13 08:02 AM CST https://t.co/ujWWhpRprS","2021-06-13 14:02 +0000","176.0","2.0","0.011363636363636364","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1403754725984681984","https://twitter.com/saskvaccine/status/1403754725984681984","Currently Booking Online: 1st dose: Residents 12 years and older (born on this day in 2009 or earlier). 2nd dose: Residents 55 years and older, or anyone who received their first dose before April 7, 2021

#sk #sask #GetVaccinatedSK 06/12 10:43 AM CST https://t.co/ujWWhpRprS","2021-06-12 16:43 +0000","213.0","4.0","0.018779342723004695","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1403351705153064965","https://twitter.com/saskvaccine/status/1403351705153064965","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 55+ or anyone who received their first dose before April 7, 2021

06/11 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-11 14:01 +0000","205.0","4.0","0.01951219512195122","0.0","0.0","0.0","1.0","2.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1402989007085076499","https://twitter.com/saskvaccine/status/1402989007085076499","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 55+ or anyone who received their first dose before April 7, 2021

06/10 08:00 AM CST https://t.co/ujWWhpzO3i","2021-06-10 14:00 +0000","200.0","8.0","0.04","1.0","0.0","0.0","2.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1402627031750348800","https://twitter.com/saskvaccine/status/1402627031750348800","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 60+ or anyone who received their first dose before March 29, 2021

06/09 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-09 14:01 +0000","173.0","1.0","0.005780346820809248","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1402264450309234691","https://twitter.com/saskvaccine/status/1402264450309234691","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 60+ or anyone who received their first dose before March 29, 2021

06/08 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-08 14:01 +0000","190.0","3.0","0.015789473684210527","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1401904758332530690","https://twitter.com/saskvaccine/status/1401904758332530690","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 60+ or anyone who received their first dose before March 29, 2021

06/07 08:11 AM CST https://t.co/ujWWhpRprS","2021-06-07 14:11 +0000","181.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1401902135609004034","https://twitter.com/saskvaccine/status/1401902135609004034","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 65+ or anyone who received their first dose before March 22, 2021

06/07 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-07 14:01 +0000","158.0","1.0","0.006329113924050633","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1401539862872956929","https://twitter.com/saskvaccine/status/1401539862872956929","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 65+ or anyone who received their first dose before March 22, 2021

06/06 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-06 14:01 +0000","137.0","2.0","0.014598540145985401","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1401177664698847233","https://twitter.com/saskvaccine/status/1401177664698847233","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 65+ or anyone who received their first dose before March 22, 2021

06/05 08:02 AM CST https://t.co/ujWWhpRprS","2021-06-05 14:02 +0000","145.0","9.0","0.06206896551724138","0.0","0.0","0.0","0.0","3.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400815057752240131","https://twitter.com/saskvaccine/status/1400815057752240131","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially 

2nd Doses Eligibility: Residents 65+ or anyone who received their first dose before March 22, 2021

06/04 08:01 AM CST https://t.co/ujWWhpRprS","2021-06-04 14:01 +0000","195.0","9.0","0.046153846153846156","0.0","1.0","1.0","1.0","1.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400452576269651988","https://twitter.com/saskvaccine/status/1400452576269651988","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially (online and call centre booking available). c/o: https://t.co/ujWWhpzO3i #sk #sask #GetVaccinatedSK (06/03 08:01 AM CST)","2021-06-03 14:01 +0000","189.0","10.0","0.05291005291005291","0.0","1.0","1.0","3.0","1.0","1.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1400090109697986565","https://twitter.com/saskvaccine/status/1400090109697986565","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially (online and call centre booking available). c/o: https://t.co/ujWWhpRprS #sk #sask #GetVaccinatedSK (06/02 08:01 AM CST)","2021-06-02 14:01 +0000","134.0","3.0","0.022388059701492536","0.0","0.0","0.0","0.0","1.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1399727782448480257","https://twitter.com/saskvaccine/status/1399727782448480257","Currently Booking: 1st Dose: Residents 12 years and older (born on this day in 2009 or earlier) provincially (online and call centre booking available). c/o: https://t.co/ujWWhpRprS #sk #sask #GetVaccinatedSK (06/01 08:01 AM CST)","2021-06-01 14:01 +0000","188.0","2.0","0.010638297872340425","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
